master_name,old_name,booth_rank,old_booth_rank,name_jw_score,name_lv_score,booth_score,average_score
BHARAVAR,NARA,0.38819875776397517,0.4249084249084249,0.7083333333333334,0.375,1.0,0.69
BHARAVAR,NARACHI,0.38819875776397517,0.8168498168498168,0.6011904761904762,0.375,1.0,0.66
BHARAVAR,NARAYANAPUR,0.38819875776397517,0.989010989010989,0.6931818181818182,0.36363636363636365,1.0,0.69
BHARAVAR,NAUGAD,0.38819875776397517,0.3076923076923077,0.5277777777777778,0.25,1.0,0.59
BHARAVAR,NAVADIH,0.38819875776397517,0.4761904761904762,0.4900793650793651,0.25,1.0,0.58
BHARAVAR,NEHUTI,0.38819875776397517,0.3058608058608059,0.4305555555555555,0.0,1.0,0.48
BHARAVAR,NEPAVA,0.38819875776397517,0.7875457875457875,0.5138888888888888,0.375,1.0,0.63
BHARAVAR,ORA,0.38819875776397517,0.3717948717948718,0.47222222222222215,0.25,1.0,0.57
BHARAVAR,Others,0.38819875776397517,0.5626595626595626,0.0,0.0,1.0,0.33
BHARAVAR,PADARAVA,0.38819875776397517,0.03663003663003663,0.6166666666666667,0.5,1.0,0.71
BHARAVAR,PADARIYA,0.38819875776397517,0.9963369963369964,0.5833333333333334,0.25,1.0,0.61
BHARAVAR,PAHARAMA,0.38819875776397517,0.304029304029304,0.6166666666666667,0.5,1.0,0.71
BHARAVAR,PANDEY,0.38819875776397517,0.7655677655677655,0.4305555555555555,0.125,1.0,0.52
BHARAVAR,PARASA,0.38819875776397517,0.32234432234432236,0.7222222222222222,0.5,1.0,0.74
BHARAVAR,PARASADIH,0.38819875776397517,0.26373626373626374,0.6481481481481481,0.33333333333333337,1.0,0.66
BHARAVAR,PARASAN,0.38819875776397517,0.8021978021978022,0.6904761904761904,0.5,1.0,0.73
BHARAVAR,PARASI,0.38819875776397517,0.1575091575091575,0.625,0.375,1.0,0.67
BHARAVAR,PATANAVA,0.38819875776397517,0.047619047619047616,0.5833333333333334,0.375,1.0,0.65
BHARAVAR,PAVAI,0.38819875776397517,0.7161172161172161,0.5472222222222222,0.375,1.0,0.64
BHARAVAR,PIECHIDIKOLANI,0.38819875776397517,0.45604395604395603,0.46428571428571425,0.1428571428571429,1.0,0.54
BHARAVAR,PIPARA,0.38819875776397517,0.7582417582417582,0.625,0.25,1.0,0.62
BHARAVAR,PIRAUTA,0.38819875776397517,0.14285714285714285,0.4900793650793651,0.25,1.0,0.58
BHARAVAR,POIVWAN,0.38819875776397517,0.3626373626373626,0.3452380952380952,0.125,1.0,0.49
BHARAVAR,POKHAR,0.38819875776397517,0.358974358974359,0.625,0.25,1.0,0.62
BHARAVAR,POKHARAHA,0.38819875776397517,0.21611721611721613,0.7268518518518517,0.4444444444444444,1.0,0.72
BHARAVAR,RADHAULIYA,0.38819875776397517,0.17216117216117216,0.6416666666666667,0.19999999999999996,1.0,0.61
BHARAVAR,RAJA,0.38819875776397517,0.029304029304029304,0.5972222222222222,0.375,1.0,0.66
BHARAVAR,RAJOI,0.38819875776397517,0.29304029304029305,0.3833333333333333,0.25,1.0,0.54
BHARAVAR,RAJUPAR,0.38819875776397517,0.38095238095238093,0.6071428571428571,0.375,1.0,0.66
BHARAVAR,RAKHUA,0.38819875776397517,0.2271062271062271,0.6388888888888888,0.25,1.0,0.63
BHARAVAR,RAMABANDHA,0.38819875776397517,0.5512820512820513,0.6416666666666667,0.19999999999999996,1.0,0.61
BHARAVAR,RAMAPUR,0.38819875776397517,0.0989010989010989,0.6071428571428571,0.375,1.0,0.66
BHARAVAR,RAVAL,0.38819875776397517,0.7728937728937729,0.6,0.5,1.0,0.7
BHARAVAR,RAYAPURA,0.38819875776397517,0.08058608058608059,0.6166666666666667,0.25,1.0,0.62
BHARAVAR,SAHEYA,0.38819875776397517,0.0695970695970696,0.5138888888888888,0.25,1.0,0.59
BHARAVAR,SARAGANVA,0.38819875776397517,0.9084249084249084,0.6601851851851852,0.33333333333333337,1.0,0.66
BHARAVAR,SARIM,0.38819875776397517,0.27106227106227104,0.5499999999999999,0.25,1.0,0.6
BHARAVAR,SATAVAT,0.38819875776397517,0.978021978021978,0.6904761904761904,0.5,1.0,0.73
BHARAVAR,SHEKHAPURA,0.38819875776397517,0.3772893772893773,0.5499999999999999,0.30000000000000004,1.0,0.62
BHARAVAR,SILAR,0.38819875776397517,0.706959706959707,0.5499999999999999,0.25,1.0,0.6
BHARAVAR,SIMARA,0.38819875776397517,0.22344322344322345,0.625,0.25,1.0,0.62
BHARAVAR,SIMARIYA,0.38819875776397517,0.10256410256410256,0.5833333333333334,0.25,1.0,0.61
BHARAVAR,SOHRAREYA,0.38819875776397517,0.18315018315018314,0.5935185185185184,0.33333333333333337,1.0,0.64
BHARAVAR,SONAVARSHA,0.38819875776397517,0.3956043956043956,0.6416666666666667,0.30000000000000004,1.0,0.65
BHARAVAR,SUHI,0.38819875776397517,0.9047619047619048,0.4583333333333333,0.0,1.0,0.49
BHARAVAR,SUSANAR,0.38819875776397517,0.06227106227106227,0.4900793650793651,0.375,1.0,0.62
BHARAVAR,TENDUA,0.38819875776397517,0.15018315018315018,0.4305555555555555,0.125,1.0,0.52
BHARAVAR,TETARIYA,0.38819875776397517,0.326007326007326,0.5833333333333334,0.25,1.0,0.61
BHARAVAR,TITAI,0.38819875776397517,0.7252747252747253,0.44166666666666665,0.125,1.0,0.52
BHARAVAR,TOLI,0.38819875776397517,0.6380952380952382,0.0,0.0,1.0,0.33
BHARAVAR,UNTHU,0.38819875776397517,0.16117216117216118,0.44166666666666665,0.0,1.0,0.48
BHARAVAR,UPARADAHA,0.38819875776397517,0.8278388278388278,0.6481481481481481,0.4444444444444444,1.0,0.7
BHARAVAR,VI,0.38819875776397517,0.6538461538461539,0.0,0.125,1.0,0.38
BHARAVAR,VIDNYAN,0.38819875776397517,0.5128205128205128,0.4226190476190476,0.125,1.0,0.52
BHARAVAR,VISHRAMAPUR,0.38819875776397517,0.7326007326007326,0.6265151515151516,0.36363636363636365,1.0,0.66
BHARAVAR,VISHUNAPUR,0.38819875776397517,0.8956043956043956,0.5583333333333333,0.30000000000000004,1.0,0.62
BHARAVAR,WAN,0.38819875776397517,0.11355311355311355,0.4861111111111111,0.125,1.0,0.54
BHARAVAR,YADUPUR,0.38819875776397517,0.945054945054945,0.5119047619047619,0.25,1.0,0.59
BHARAVAR,YARI,0.38819875776397517,0.39194139194139194,0.5833333333333334,0.25,1.0,0.61
BHARAVAR,ZHIKATIYA,0.38819875776397517,0.2893772893772894,0.5694444444444444,0.2222222222222222,1.0,0.6
BHARKUR,6,0.7018633540372671,0.23809523809523808,0.0,0.0,1.0,0.33
BHARKUR,AJAB,0.7018633540372671,0.9816849816849816,0.46428571428571425,0.1428571428571429,1.0,0.54
BHARKUR,AJANIYA,0.7018633540372671,0.9304029304029304,0.42857142857142855,0.1428571428571429,1.0,0.52
BHARKUR,AKAUNA,0.7018633540372671,0.3516483516483517,0.5396825396825397,0.1428571428571429,1.0,0.56
BHARKUR,ALAMAPUR,0.7018633540372671,0.19047619047619047,0.6011904761904762,0.375,1.0,0.66
BHARKUR,AURANGABAD,0.7018633540372671,0.5238095238095237,0.46507936507936504,0.09999999999999998,1.0,0.52
BHARKUR,AVAN,0.7018633540372671,0.11355311355311355,0.46428571428571425,0.1428571428571429,1.0,0.54
BHARKUR,BABHANADI,0.7018633540372671,0.07692307692307693,0.4761904761904761,0.33333333333333337,1.0,0.6
BHARKUR,BADAVA,0.7018633540372671,0.13003663003663002,0.5396825396825397,0.2857142857142857,1.0,0.61
BHARKUR,BAGHOIKALA,0.7018633540372671,0.24175824175824176,0.5738095238095239,0.30000000000000004,1.0,0.62
BHARKUR,BAGOI,0.7018633540372671,0.23809523809523808,0.5619047619047619,0.2857142857142857,1.0,0.62
BHARKUR,BAHUARA,0.7018633540372671,0.6098901098901099,0.6761904761904761,0.2857142857142857,1.0,0.65
BHARKUR,BAJAR,0.7018633540372671,0.8901098901098901,0.6761904761904761,0.4285714285714286,1.0,0.7
BHARKUR,BAJITAPUR,0.7018633540372671,0.3663003663003663,0.671957671957672,0.33333333333333337,1.0,0.67
BHARKUR,BAKAN,0.7018633540372671,0.21245421245421245,0.6761904761904761,0.4285714285714286,1.0,0.7
BHARKUR,BALAKARMA,0.7018633540372671,0.7435897435897436,0.5886243386243386,0.33333333333333337,1.0,0.64
BHARKUR,BALAPOKHAR,0.7018633540372671,0.8461538461538461,0.6571428571428571,0.4,1.0,0.69
BHARKUR,BANAHI,0.7018633540372671,0.14652014652014653,0.5396825396825397,0.2857142857142857,1.0,0.61
BHARKUR,BARAI,0.7018633540372671,0.9706959706959707,0.6761904761904761,0.4285714285714286,1.0,0.7
BHARKUR,BARATAPUR,0.7018633540372671,0.4358974358974359,0.780952380952381,0.4444444444444444,1.0,0.74
BHARKUR,BASADIHA,0.7018633540372671,0.7948717948717948,0.5119047619047619,0.25,1.0,0.59
BHARKUR,BATAVA,0.7018633540372671,0.09523809523809523,0.5396825396825397,0.2857142857142857,1.0,0.61
BHARKUR,BEDHANI,0.7018633540372671,0.9395604395604396,0.6190476190476191,0.1428571428571429,1.0,0.59
BHARKUR,BELA,0.7018633540372671,0.5091575091575091,0.5952380952380952,0.1428571428571429,1.0,0.58
BHARKUR,BELASARA,0.7018633540372671,0.8333333333333334,0.6011904761904762,0.25,1.0,0.62
BHARKUR,BELI,0.7018633540372671,0.27472527472527475,0.46428571428571425,0.1428571428571429,1.0,0.54
BHARKUR,BHAIROPUR,0.7018633540372671,0.7216117216117216,0.888888888888889,0.6666666666666667,1.0,0.85
BHARKUR,BHALUHARA,0.7018633540372671,0.7509157509157509,0.8296296296296296,0.4444444444444444,1.0,0.76
BHARKUR,BHARATHAULI,0.7018633540372671,0.07142857142857142,0.8337662337662337,0.4545454545454546,1.0,0.76
BHARKUR,BHARAVAR,0.7018633540372671,0.3992673992673993,0.8678571428571429,0.625,1.0,0.83
BHARKUR,BHATAKUR,0.7018633540372671,0.8608058608058609,0.9083333333333333,0.75,1.0,0.89
BHARKUR,BHEDIYA,0.7018633540372671,0.42124542124542125,0.5238095238095238,0.2857142857142857,1.0,0.6
BHARKUR,BIJAULI,0.7018633540372671,0.7545787545787546,0.6190476190476191,0.1428571428571429,1.0,0.59
BHARKUR,BIJOI,0.7018633540372671,0.2967032967032967,0.44761904761904764,0.1428571428571429,1.0,0.53
BHARKUR,BISAINI,0.7018633540372671,0.315018315018315,0.5238095238095238,0.1428571428571429,1.0,0.56
BHARKUR,CHAINAPUR,0.7018633540372671,0.8205128205128205,0.671957671957672,0.4444444444444444,1.0,0.71
BHARKUR,CHANDAPUR,0.7018633540372671,0.9230769230769231,0.671957671957672,0.4444444444444444,1.0,0.71
BHARKUR,CHANDAULI,0.7018633540372671,0.73992673992674,0.5873015873015873,0.33333333333333337,1.0,0.64
BHARKUR,CHATARA,0.7018633540372671,0.4633699633699634,0.6190476190476191,0.2857142857142857,1.0,0.63
BHARKUR,CHAUKHADA,0.7018633540372671,0.4139194139194139,0.5886243386243386,0.33333333333333337,1.0,0.64
BHARKUR,CHIRIYA,0.7018633540372671,0.1684981684981685,0.5238095238095238,0.2857142857142857,1.0,0.6
BHARKUR,CHITRAGOPI,0.7018633540372671,0.04395604395604396,0.46507936507936504,0.19999999999999996,1.0,0.56
BHARKUR,COLLEGE,0.7018633540372671,0.5164835164835165,0.0,0.0,1.0,0.33
BHARKUR,DABURA,0.7018633540372671,0.34798534798534797,0.5793650793650794,0.2857142857142857,1.0,0.62
BHARKUR,DADHAPA,0.7018633540372671,0.7985347985347986,0.35714285714285715,0.0,1.0,0.45
BHARKUR,DAKSHNI,0.7018633540372671,0.20512820512820512,0.5238095238095238,0.0,1.0,0.51
BHARKUR,DARIYAPUR,0.7018633540372671,0.2087912087912088,0.671957671957672,0.33333333333333337,1.0,0.67
BHARKUR,DEV,0.7018633540372671,0.8626373626373626,0.0,0.0,1.0,0.33
BHARKUR,DEVADHARI,0.7018633540372671,0.8241758241758241,0.5026455026455027,0.2222222222222222,1.0,0.57
BHARKUR,DEVAHARA,0.7018633540372671,0.04578754578754579,0.4900793650793651,0.125,1.0,0.54
BHARKUR,DEVARIYA,0.7018633540372671,0.13553113553113552,0.5119047619047619,0.25,1.0,0.59
BHARKUR,DHAMARPUR,0.7018633540372671,0.7106227106227107,0.7566137566137566,0.5555555555555556,1.0,0.77
BHARKUR,DHAMAUL,0.7018633540372671,0.8424908424908425,0.6190476190476191,0.4285714285714286,1.0,0.68
BHARKUR,DHANARI,0.7018633540372671,0.7619047619047619,0.6190476190476191,0.2857142857142857,1.0,0.63
BHARKUR,DHANAV,0.7018633540372671,0.9194139194139194,0.5396825396825397,0.2857142857142857,1.0,0.61
BHARKUR,DHANDHAVA,0.7018633540372671,0.28205128205128205,0.5026455026455027,0.2222222222222222,1.0,0.57
BHARKUR,DHARANIDHAR,0.7018633540372671,0.5769230769230769,0.6450216450216449,0.36363636363636365,1.0,0.67
BHARKUR,DIHARI,0.7018633540372671,0.03296703296703297,0.6428571428571429,0.2857142857142857,1.0,0.64
BHARKUR,DOSAMA,0.7018633540372671,0.6245421245421245,0.4365079365079365,0.0,1.0,0.48
BHARKUR,DUMARI,0.7018633540372671,0.9853479853479854,0.5396825396825397,0.1428571428571429,1.0,0.56
BHARKUR,ERAKI,0.7018633540372671,0.9267399267399268,0.565079365079365,0.2857142857142857,1.0,0.62
BHARKUR,ERAURA,0.7018633540372671,0.967032967032967,0.6626984126984127,0.2857142857142857,1.0,0.65
BHARKUR,FESARA,0.7018633540372671,0.20390720390720393,0.5396825396825397,0.1428571428571429,1.0,0.56
BHARKUR,FULAVARIYA,0.7018633540372671,0.9487179487179487,0.46507936507936504,0.19999999999999996,1.0,0.56
BHARKUR,GAMHARI,0.7018633540372671,0.18681318681318682,0.5079365079365079,0.1428571428571429,1.0,0.55
BHARKUR,GANGATI,0.7018633540372671,0.5897435897435898,0.42857142857142855,0.0,1.0,0.48
BHARKUR,GURAGAIYA,0.7018633540372671,0.8058608058608059,0.335978835978836,0.11111111111111116,1.0,0.48
BHARKUR,HAJARIKARMA,0.7018633540372671,0.7362637362637363,0.7229437229437229,0.36363636363636365,1.0,0.7
BHARKUR,HARANAHI,0.7018633540372671,0.15384615384615385,0.6011904761904762,0.25,1.0,0.62
BHARKUR,HARIHAR,0.7018633540372671,0.7802197802197802,0.7142857142857143,0.4285714285714286,1.0,0.71
BHARKUR,HASAULI,0.7018633540372671,0.7692307692307693,0.6190476190476191,0.2857142857142857,1.0,0.63
BHARKUR,HETAMAPUR,0.7018633540372671,0.4175824175824176,0.671957671957672,0.33333333333333337,1.0,0.67
BHARKUR,IBANAPUR,0.7018633540372671,0.3553113553113553,0.6904761904761904,0.375,1.0,0.69
BHARKUR,IBRAHIMAPUR,0.7018633540372671,0.17582417582417584,0.7453102453102454,0.36363636363636365,1.0,0.7
BHARKUR,IPUR,0.7018633540372671,0.8388278388278388,0.46428571428571425,0.2857142857142857,1.0,0.58
BHARKUR,ISARAUR,0.7018633540372671,0.8864468864468864,0.7142857142857143,0.5714285714285714,1.0,0.76
BHARKUR,JAGAPUR,0.7018633540372671,0.14468864468864467,0.6190476190476191,0.2857142857142857,1.0,0.63
BHARKUR,JAMHOR,0.7018633540372671,0.012820512820512822,0.5317460317460317,0.2857142857142857,1.0,0.61
BHARKUR,JARAMAKHAP,0.7018633540372671,0.3443223443223443,0.5761904761904763,0.19999999999999996,1.0,0.59
BHARKUR,JASOIYA,0.7018633540372671,0.43040293040293043,0.42857142857142855,0.0,1.0,0.48
BHARKUR,JOKAHARI,0.7018633540372671,0.02564102564102564,0.6071428571428571,0.125,1.0,0.58
BHARKUR,KAJI,0.7018633540372671,0.6611721611721612,0.46428571428571425,0.1428571428571429,1.0,0.54
BHARKUR,KALA,0.7018633540372671,0.20146520146520147,0.46428571428571425,0.1428571428571429,1.0,0.54
BHARKUR,KANABEHARI,0.7018633540372671,0.38461538461538464,0.5738095238095239,0.19999999999999996,1.0,0.59
BHARKUR,KANATARI,0.7018633540372671,0.9157509157509157,0.5119047619047619,0.125,1.0,0.55
BHARKUR,KANCHANAPUR,0.7018633540372671,0.9743589743589743,0.6562770562770562,0.36363636363636365,1.0,0.67
BHARKUR,KAPASIYA,0.7018633540372671,0.31868131868131866,0.4226190476190476,0.125,1.0,0.52
BHARKUR,KARAHARA,0.7018633540372671,0.3882783882783883,0.6071428571428571,0.25,1.0,0.62
BHARKUR,KARANJA,0.7018633540372671,0.2673992673992674,0.5238095238095238,0.1428571428571429,1.0,0.56
BHARKUR,KARIYAVA,0.7018633540372671,0.41025641025641024,0.5119047619047619,0.125,1.0,0.55
BHARKUR,KARMA,0.7018633540372671,0.7912087912087912,0.5619047619047619,0.2857142857142857,1.0,0.62
BHARKUR,KASAV,0.7018633540372671,0.6355311355311355,0.44761904761904764,0.1428571428571429,1.0,0.53
BHARKUR,KATAIYA,0.7018633540372671,0.8772893772893773,0.42857142857142855,0.0,1.0,0.48
BHARKUR,KATHAUTIYA,0.7018633540372671,0.10622710622710622,0.5738095238095239,0.19999999999999996,1.0,0.59
BHARKUR,KENDRA,0.7018633540372671,0.6684981684981685,0.4365079365079365,0.0,1.0,0.48
BHARKUR,KESHAUR,0.7018633540372671,0.9010989010989011,0.7142857142857143,0.2857142857142857,1.0,0.67
BHARKUR,KETAKI,0.7018633540372671,0.9615384615384616,0.5396825396825397,0.1428571428571429,1.0,0.56
BHARKUR,KHADIHA,0.7018633540372671,0.9340659340659341,0.5238095238095238,0.2857142857142857,1.0,0.6
BHARKUR,KHAIRA,0.7018633540372671,0.40293040293040294,0.6428571428571429,0.2857142857142857,1.0,0.64
BHARKUR,KHAIRABINDA,0.7018633540372671,0.06593406593406594,0.4783549783549783,0.2727272727272727,1.0,0.58
BHARKUR,KHAIRI,0.7018633540372671,0.1391941391941392,0.6428571428571429,0.2857142857142857,1.0,0.64
BHARKUR,KHAKHADA,0.7018633540372671,0.7838827838827839,0.6011904761904762,0.25,1.0,0.62
BHARKUR,KHARADIHA,0.7018633540372671,0.8095238095238095,0.5873015873015873,0.33333333333333337,1.0,0.64
BHARKUR,KHEMACHAND,0.7018633540372671,0.9542124542124542,0.46507936507936504,0.19999999999999996,1.0,0.56
BHARKUR,KOSADIHARA,0.7018633540372671,0.08974358974358974,0.46507936507936504,0.19999999999999996,1.0,0.56
BHARKUR,KOSIYARI,0.7018633540372671,0.8827838827838828,0.5119047619047619,0.125,1.0,0.55
BHARKUR,KUNDA,0.7018633540372671,0.7765567765567766,0.44761904761904764,0.0,1.0,0.48
BHARKUR,KURAMHA,0.7018633540372671,0.12271062271062272,0.35714285714285715,0.0,1.0,0.45
BHARKUR,KUSHI,0.7018633540372671,0.3315018315018315,0.44761904761904764,0.0,1.0,0.48
BHARKUR,MALAHARA,0.7018633540372671,0.9120879120879121,0.4900793650793651,0.125,1.0,0.54
BHARKUR,MAMAKA,0.7018633540372671,0.27106227106227104,0.5396825396825397,0.1428571428571429,1.0,0.56
BHARKUR,MANDARAPURA,0.7018633540372671,0.25274725274725274,0.6450216450216449,0.36363636363636365,1.0,0.67
BHARKUR,MANJURAHI,0.7018633540372671,0.07326007326007326,0.4761904761904761,0.2222222222222222,1.0,0.57
BHARKUR,MANZAR,0.7018633540372671,0.2783882783882784,0.5396825396825397,0.2857142857142857,1.0,0.61
BHARKUR,MAULANAGAR,0.7018633540372671,0.16483516483516483,0.5761904761904763,0.19999999999999996,1.0,0.59
BHARKUR,MOHIDINAPUR,0.7018633540372671,0.2600732600732601,0.5670995670995671,0.2727272727272727,1.0,0.61
BHARKUR,N,0.7018633540372671,0.6813186813186813,0.0,0.0,1.0,0.33
BHARKUR,NARA,0.7018633540372671,0.4249084249084249,0.5952380952380952,0.2857142857142857,1.0,0.63
BHARKUR,NARACHI,0.7018633540372671,0.8168498168498168,0.5238095238095238,0.1428571428571429,1.0,0.56
BHARKUR,NARAYANAPUR,0.7018633540372671,0.989010989010989,0.6450216450216449,0.2727272727272727,1.0,0.64
BHARKUR,NAUGAD,0.7018633540372671,0.3076923076923077,0.4365079365079365,0.1428571428571429,1.0,0.53
BHARKUR,NAVADIH,0.7018633540372671,0.4761904761904762,0.42857142857142855,0.0,1.0,0.48
BHARKUR,NEHUTI,0.7018633540372671,0.3058608058608059,0.5396825396825397,0.0,1.0,0.51
BHARKUR,NEPAVA,0.7018633540372671,0.7875457875457875,0.4365079365079365,0.0,1.0,0.48
BHARKUR,ORA,0.7018633540372671,0.3717948717948718,0.48412698412698413,0.1428571428571429,1.0,0.54
BHARKUR,Others,0.7018633540372671,0.5626595626595626,0.0,0.0,1.0,0.33
BHARKUR,PADARAVA,0.7018633540372671,0.03663003663003663,0.5119047619047619,0.25,1.0,0.59
BHARKUR,PADARIYA,0.7018633540372671,0.9963369963369964,0.5119047619047619,0.25,1.0,0.59
BHARKUR,PAHARAMA,0.7018633540372671,0.304029304029304,0.4900793650793651,0.375,1.0,0.62
BHARKUR,PANDEY,0.7018633540372671,0.7655677655677655,0.4365079365079365,0.1428571428571429,1.0,0.53
BHARKUR,PARASA,0.7018633540372671,0.32234432234432236,0.5396825396825397,0.2857142857142857,1.0,0.61
BHARKUR,PARASADIH,0.7018633540372671,0.26373626373626374,0.5026455026455027,0.11111111111111116,1.0,0.54
BHARKUR,PARASAN,0.7018633540372671,0.8021978021978022,0.5238095238095238,0.1428571428571429,1.0,0.56
BHARKUR,PARASI,0.7018633540372671,0.1575091575091575,0.5396825396825397,0.2857142857142857,1.0,0.61
BHARKUR,PATANAVA,0.7018633540372671,0.047619047619047616,0.4226190476190476,0.125,1.0,0.52
BHARKUR,PAVAI,0.7018633540372671,0.7161172161172161,0.44761904761904764,0.1428571428571429,1.0,0.53
BHARKUR,PIECHIDIKOLANI,0.7018633540372671,0.45604395604395603,0.4761904761904762,0.1428571428571429,1.0,0.54
BHARKUR,PIPARA,0.7018633540372671,0.7582417582417582,0.5396825396825397,0.1428571428571429,1.0,0.56
BHARKUR,PIRAUTA,0.7018633540372671,0.14285714285714285,0.5079365079365079,0.1428571428571429,1.0,0.55
BHARKUR,POIVWAN,0.7018633540372671,0.3626373626373626,0.0,0.0,1.0,0.33
BHARKUR,POKHAR,0.7018633540372671,0.358974358974359,0.5793650793650794,0.1428571428571429,1.0,0.57
BHARKUR,POKHARAHA,0.7018633540372671,0.21611721611721613,0.5052910052910052,0.33333333333333337,1.0,0.61
BHARKUR,RADHAULIYA,0.7018633540372671,0.17216117216117216,0.5738095238095239,0.19999999999999996,1.0,0.59
BHARKUR,RAJA,0.7018633540372671,0.029304029304029304,0.46428571428571425,0.1428571428571429,1.0,0.54
BHARKUR,RAJOI,0.7018633540372671,0.29304029304029305,0.44761904761904764,0.1428571428571429,1.0,0.53
BHARKUR,RAJUPAR,0.7018633540372671,0.38095238095238093,0.6190476190476191,0.1428571428571429,1.0,0.59
BHARKUR,RAKHUA,0.7018633540372671,0.2271062271062271,0.6626984126984127,0.2857142857142857,1.0,0.65
BHARKUR,RAMABANDHA,0.7018633540372671,0.5512820512820513,0.46507936507936504,0.09999999999999998,1.0,0.52
BHARKUR,RAMAPUR,0.7018633540372671,0.0989010989010989,0.6190476190476191,0.2857142857142857,1.0,0.63
BHARKUR,RAVAL,0.7018633540372671,0.7728937728937729,0.44761904761904764,0.1428571428571429,1.0,0.53
BHARKUR,RAYAPURA,0.7018633540372671,0.08058608058608059,0.6071428571428571,0.25,1.0,0.62
BHARKUR,SAHEYA,0.7018633540372671,0.0695970695970696,0.373015873015873,0.1428571428571429,1.0,0.51
BHARKUR,SARAGANVA,0.7018633540372671,0.9084249084249084,0.5026455026455027,0.11111111111111116,1.0,0.54
BHARKUR,SARIM,0.7018633540372671,0.27106227106227104,0.5619047619047619,0.2857142857142857,1.0,0.62
BHARKUR,SATAVAT,0.7018633540372671,0.978021978021978,0.42857142857142855,0.0,1.0,0.48
BHARKUR,SHEKHAPURA,0.7018633540372671,0.3772893772893773,0.6714285714285714,0.30000000000000004,1.0,0.66
BHARKUR,SILAR,0.7018633540372671,0.706959706959707,0.5619047619047619,0.1428571428571429,1.0,0.57
BHARKUR,SIMARA,0.7018633540372671,0.22344322344322345,0.5396825396825397,0.1428571428571429,1.0,0.56
BHARKUR,SIMARIYA,0.7018633540372671,0.10256410256410256,0.5119047619047619,0.25,1.0,0.59
BHARKUR,SOHRAREYA,0.7018633540372671,0.18315018315018314,0.5886243386243386,0.33333333333333337,1.0,0.64
BHARKUR,SONAVARSHA,0.7018633540372671,0.3956043956043956,0.49523809523809526,0.19999999999999996,1.0,0.57
BHARKUR,SUHI,0.7018633540372671,0.9047619047619048,0.46428571428571425,0.0,1.0,0.49
BHARKUR,SUSANAR,0.7018633540372671,0.06227106227106227,0.5238095238095238,0.1428571428571429,1.0,0.56
BHARKUR,TENDUA,0.7018633540372671,0.15018315018315018,0.4365079365079365,0.1428571428571429,1.0,0.53
BHARKUR,TETARIYA,0.7018633540372671,0.326007326007326,0.5119047619047619,0.25,1.0,0.59
BHARKUR,TITAI,0.7018633540372671,0.7252747252747253,0.44761904761904764,0.0,1.0,0.48
BHARKUR,TOLI,0.7018633540372671,0.6380952380952382,0.0,0.0,1.0,0.33
BHARKUR,UNTHU,0.7018633540372671,0.16117216117216118,0.5619047619047619,0.1428571428571429,1.0,0.57
BHARKUR,UPARADAHA,0.7018633540372671,0.8278388278388278,0.5026455026455027,0.2222222222222222,1.0,0.57
BHARKUR,VI,0.7018633540372671,0.6538461538461539,0.0,0.0,1.0,0.33
BHARKUR,VIDNYAN,0.7018633540372671,0.5128205128205128,0.0,0.0,1.0,0.33
BHARKUR,VISHRAMAPUR,0.7018633540372671,0.7326007326007326,0.6562770562770562,0.36363636363636365,1.0,0.67
BHARKUR,VISHUNAPUR,0.7018633540372671,0.8956043956043956,0.5738095238095239,0.30000000000000004,1.0,0.62
BHARKUR,WAN,0.7018633540372671,0.11355311355311355,0.4920634920634921,0.1428571428571429,1.0,0.54
BHARKUR,YADUPUR,0.7018633540372671,0.945054945054945,0.6190476190476191,0.2857142857142857,1.0,0.63
BHARKUR,YARI,0.7018633540372671,0.39194139194139194,0.5952380952380952,0.2857142857142857,1.0,0.63
BHARKUR,ZHIKATIYA,0.7018633540372671,0.2893772893772894,0.4761904761904761,0.2222222222222222,1.0,0.57
BHARTHAULI,6,0.06521739130434782,0.23809523809523808,0.0,0.0,1.0,0.33
BHARTHAULI,AJAB,0.06521739130434782,0.9816849816849816,0.5722222222222223,0.19999999999999996,1.0,0.59
BHARTHAULI,AJANIYA,0.06521739130434782,0.9304029304029304,0.49523809523809526,0.19999999999999996,1.0,0.57
BHARTHAULI,AKAUNA,0.06521739130434782,0.3516483516483517,0.6,0.30000000000000004,1.0,0.63
BHARTHAULI,ALAMAPUR,0.06521739130434782,0.19047619047619047,0.5499999999999999,0.19999999999999996,1.0,0.58
BHARTHAULI,AURANGABAD,0.06521739130434782,0.5238095238095237,0.5333333333333333,0.09999999999999998,1.0,0.54
BHARTHAULI,AVAN,0.06521739130434782,0.11355311355311355,0.5666666666666667,0.19999999999999996,1.0,0.59
BHARTHAULI,BABHANADI,0.06521739130434782,0.07692307692307693,0.6185185185185186,0.4,1.0,0.67
BHARTHAULI,BADAVA,0.06521739130434782,0.13003663003663002,0.6,0.30000000000000004,1.0,0.63
BHARTHAULI,BAGHOIKALA,0.06521739130434782,0.24175824175824176,0.6222222222222222,0.19999999999999996,1.0,0.61
BHARTHAULI,BAGOI,0.06521739130434782,0.23809523809523808,0.5333333333333333,0.30000000000000004,1.0,0.61
BHARTHAULI,BAHUARA,0.06521739130434782,0.6098901098901099,0.7371428571428572,0.30000000000000004,1.0,0.68
